"ID","ID_wyrobu","ID_licznik","ID_typskladnika","ID_skladnika","Naważka","Poziom"
1738,580,3,3,96,2.00,3
1739,580,4,3,99,8.00,4
1740,580,5,1,265,21.00,5
1741,582,1,2,210,13.00,1
1742,582,2,1,506,9.00,2
1743,582,3,3,55,7.75,3
1744,582,4,1,345,7.50,4
1745,582,5,1,193,1.00,5
1746,583,1,2,254,140.00,1
1747,583,2,1,506,130.00,2
1748,583,3,3,133,20.00,3
1749,583,4,3,145,20.00,4
1750,583,5,1,475,2.00,5
1751,583,6,1,331,0.50,5
1752,583,7,1,38,2.00,5
1753,583,8,1,512,2.00,6
1754,583,9,1,428,0.00,6
1755,583,10,1,430,0.00,6
1756,584,1,2,254,675.00,1
1757,584,2,1,506,628.00,2
1758,584,3,3,133,190.00,3
1759,584,4,3,145,190.00,4
1760,584,5,3,135,2.00,5
1761,584,6,1,475,5.00,5
1762,584,7,1,110,2.00,5
1763,584,8,1,511,10.00,6
1764,585,1,2,255,600.00,1
1765,585,2,1,506,558.00,2
1766,585,3,1,395,25.00,3
1767,585,4,3,217,170.00,4
1768,585,5,3,145,170.00,5
1769,585,6,1,475,5.00,6
1770,585,7,1,110,3.00,6
1771,585,8,1,517,0.50,7
1772,585,9,1,446,0.80,7
1773,585,10,1,519,10.00,7
1774,585,11,1,521,3.00,7
1775,585,12,1,520,3.00,7
1776,586,1,2,210,13.00,1
1777,586,2,1,506,9.00,2
1778,586,3,3,55,7.75,3
1779,586,4,1,345,7.50,4
1780,586,5,1,193,0.75,5
1781,587,1,2,195,8.50,1
1782,587,2,1,523,9.00,1
1783,587,3,2,196,5.00,1
1784,587,4,1,8,0.20,1
1785,587,5,1,506,20.30,2
1786,588,1,2,254,650.00,1
1787,588,2,1,506,604.00,2
1788,588,3,3,133,110.00,3
1789,588,4,3,145,110.00,4
1790,588,5,1,110,0.20,5
1791,588,6,1,475,2.00,5
1792,588,7,1,331,1.00,5
1793,588,8,1,416,2.60,6
1794,588,9,1,415,4.00,6
1795,589,1,2,247,675.00,1
1796,589,2,1,506,625.00,2
1797,589,3,1,395,25.00,3
1798,589,4,3,133,190.00,4
1799,589,5,3,145,190.00,5
1800,589,6,1,475,5.00,6
1801,589,7,1,331,0.50,6
1802,589,8,1,517,1.00,7
1803,589,9,1,522,3.00,7
1804,590,1,2,184,18.00,1
1805,590,2,1,462,16.00,1
1806,590,3,2,185,10.00,1
1807,590,4,1,506,39.00,2
1808,591,1,2,195,8.50,1
1809,591,2,1,425,7.00,1
1810,591,3,1,506,14.50,2
1811,591,4,1,516,0.00,3
1812,592,1,2,195,8.50,1
1813,592,2,1,515,9.00,1
1814,592,3,2,196,5.00,1
1815,592,4,1,8,0.20,1
1816,592,5,1,506,20.30,2
1817,593,1,2,195,8.50,1
1818,593,2,1,514,9.00,1
1819,593,3,2,196,5.00,1
1820,593,4,1,8,0.20,1
1821,593,5,1,506,20.30,2
1822,594,1,2,247,310.00,1
1823,594,2,1,506,288.00,2
1824,594,3,1,322,12.00,3
1825,594,4,3,133,110.00,4
1826,594,5,3,145,110.00,5
1827,594,6,1,110,4.00,6
1828,594,7,1,475,2.00,6
1829,594,8,3,190,0.00,6
1830,594,9,1,432,3.00,7
1831,594,10,1,431,3.00,7
1832,595,1,2,247,790.00,1
1833,595,2,1,506,734.00,2
1834,595,3,1,322,30.00,3
1835,595,4,1,475,5.00,4
1836,595,5,3,133,240.00,5
1837,595,6,3,145,240.00,6
1838,596,1,2,247,850.00,1
1839,596,2,1,506,790.00,2
1840,596,3,1,322,25.00,3
1841,596,4,3,139,156.00,5
1842,596,5,1,475,5.00,4
1843,596,6,3,195,20.00,5
1844,596,7,3,196,37.00,5
1845,596,8,1,470,0.10,6
1846,599,1,2,279,800.00,1
1847,599,2,1,506,840.00,2
1848,599,3,3,110,45.00,3
1849,599,4,1,491,150.00,4
1850,599,5,3,114,200.00,4
1851,599,6,3,211,330.00,4
1852,599,7,3,211,56.00,5
1853,599,8,3,114,56.00,5
1854,599,9,1,525,24.00,5
1855,599,10,1,423,15.00,5
1856,599,11,1,421,15.00,5
1857,599,12,1,540,120.00,5
1858,600,1,2,134,24.00,1
1859,600,2,1,506,13.00,2
1860,600,3,3,54,7.00,3
1861,600,4,1,87,4.00,4
1862,600,5,3,91,1.00,5
1863,601,1,2,210,13.00,1
1864,601,2,1,506,9.00,2
1865,601,3,3,55,7.75,3
1867,601,5,1,193,0.75,5
1868,602,1,5,569,90.00,2
1869,602,2,5,571,90.00,2
1870,602,3,5,570,90.00,2
1871,603,1,2,109,210.00,1
1872,603,2,1,506,51.00,2
1873,603,3,3,171,48.00,3
1874,603,4,1,65,48.00,4
1875,603,5,1,67,4.00,5
1876,604,1,5,569,90.00,2
1877,604,2,5,570,90.00,2
1878,604,3,5,571,90.00,2
1879,605,1,2,281,7.00,1
1880,605,2,2,282,6.00,1
1881,605,3,1,537,10.00,1
1882,605,4,1,535,0.25,1
1883,605,5,1,506,21.00,2
1884,606,1,2,279,600.00,1
1885,606,2,1,506,380.00,2
1886,606,3,3,110,30.00,3
1887,606,4,3,214,100.00,4
1888,606,5,3,105,235.00,5
1889,606,6,3,202,5.00,6
1890,606,7,1,497,17.00,7
1891,606,8,1,500,17.00,7
1892,606,9,1,498,18.00,7
1893,606,10,1,495,28.00,7
1894,606,11,1,496,28.00,7
1895,606,12,1,494,28.00,7
1896,606,13,1,499,28.00,7
1897,607,1,2,109,210.00,1
1898,607,2,1,506,6.40,2
1899,607,3,3,227,4.50,3
1900,607,4,1,265,6.00,4
1901,608,1,2,214,550.00,1
1902,608,2,1,506,490.00,2
1903,608,3,3,72,250.00,3
1904,608,4,1,276,120.00,4
1905,609,1,2,289,680.00,1
1906,609,2,1,506,632.00,2
1907,609,3,1,38,2.00,3
1908,609,4,1,38,3.00,3
1909,609,5,3,133,140.00,4
1910,609,6,3,228,140.00,5
1911,609,7,1,553,2.40,6
1912,609,8,1,168,0.40,6
1913,609,9,1,416,0.50,6
1914,609,10,1,110,2.00,6
1915,610,1,2,288,675.00,1
1916,610,2,1,506,627.00,2
1917,610,3,1,552,20.00,3
1918,610,4,1,38,5.00,4
1919,610,5,3,133,190.00,5
1920,610,6,3,228,190.00,6
1921,610,7,1,550,3.50,7
1922,610,8,1,551,7.50,7
1923,610,9,1,549,2.50,7
1924,610,10,1,517,0.20,7
1925,610,11,1,110,3.00,7
1926,611,1,2,288,950.00,1
1927,611,2,1,506,883.00,2
1928,611,3,1,552,30.00,3
1929,611,4,1,38,5.00,4
1930,611,5,3,133,250.00,5
1931,611,6,3,228,250.00,6
1932,611,7,1,517,0.20,7
1933,611,8,3,132,20.00,7
1934,611,9,5,613,86.50,7
1935,611,10,5,614,16.10,7
1936,612,1,2,195,8.50,1
1937,612,2,1,576,9.00,1
1938,612,3,2,196,5.00,1
1939,612,4,1,8,0.20,1
1940,612,5,1,506,20.30,2
1941,613,1,3,228,26.00,7
1942,613,2,3,228,23.00,7
1943,613,3,3,228,16.00,7
1944,613,4,3,228,8.00,7
1945,613,5,3,228,9.00,7
1946,613,6,1,110,4.00,7
1947,613,7,3,216,0.50,7
1948,614,1,3,228,16.00,7
1949,614,2,3,215,0.10,7
1950,615,1,2,287,680.00,1
1951,615,2,1,506,632.00,2
1952,615,3,1,38,2.00,3
1953,615,4,1,38,3.00,3
1954,615,5,3,133,140.00,4
1955,615,6,3,228,140.00,5
1956,615,7,1,110,2.00,6
1957,615,8,1,546,3.80,6
1958,615,9,1,547,0.40,6
1959,616,1,2,286,950.00,1
1960,616,2,1,506,883.00,2
1961,616,3,1,395,35.00,3
1962,616,4,1,38,5.00,4
1963,616,5,3,133,240.00,5
1964,616,6,3,228,290.00,6
1965,616,7,1,517,0.20,7
1966,616,8,1,517,0.10,7
1967,616,9,3,132,20.00,7
1968,616,10,5,617,56.50,7
1969,616,11,5,618,36.50,7
1970,616,12,5,619,10.50,7
1971,616,13,1,554,3.00,7
1972,616,14,1,110,2.00,7
1973,617,1,3,228,27.00,7
1974,617,2,3,228,16.00,7
1975,617,3,3,228,10.00,7
1976,617,4,1,110,2.00,7
1977,617,5,3,216,0.50,7
1978,617,6,3,234,1.00,7
1979,618,1,3,228,15.00,7
1980,618,2,3,216,0.50,7
1981,619,1,3,228,10.00,7
1982,619,2,3,216,0.50,7
1983,620,1,2,286,660.00,1
1984,620,2,1,506,614.00,2
1985,620,3,1,395,25.00,3
1986,620,4,1,38,5.00,4
1987,620,5,3,133,180.00,5
1988,620,6,3,228,180.00,6
1989,620,7,1,110,3.00,7
1990,620,8,1,387,0.50,7
1991,620,9,5,621,21.50,7
1992,620,10,5,623,13.00,7
1993,620,11,5,622,11.00,7
1994,621,1,3,228,21.00,7
1995,621,2,3,190,0.50,7
1996,622,1,3,228,10.00,7
1997,622,2,3,231,1.00,7
1998,623,1,3,233,12.50,7
1999,623,2,3,232,0.50,7
2000,624,1,2,287,140.00,1
2001,624,2,1,506,130.00,2
2002,624,3,1,38,1.00,3
2003,624,4,1,38,1.00,3
2004,624,5,3,133,20.00,4
2005,624,6,3,228,20.00,5
2006,624,7,1,331,0.50,6
2007,624,8,1,558,4.00,7
2008,624,9,1,559,0.00,7
2009,624,10,1,560,0.00,7
2010,625,1,2,290,140.00,1
2011,625,2,1,506,130.00,2
2012,625,3,1,38,1.00,3
2013,625,4,1,38,1.00,3
2014,625,5,3,217,20.00,4
2015,625,6,3,228,20.00,5
2016,625,7,1,331,1.00,6
2017,625,8,1,557,1.60,7
2018,626,1,2,255,600.00,1
2019,626,2,1,506,558.00,2
2020,626,3,1,395,25.00,3
2021,626,4,1,38,5.00,4
2022,626,5,3,217,170.00,5
2023,626,6,3,228,170.00,6
2024,626,7,1,517,0.10,7
2025,626,8,1,566,17.00,7
2026,626,9,1,554,0.50,7
2027,626,10,1,110,3.00,7
2028,626,11,3,132,5.00,7
2029,627,1,2,255,850.00,1
2030,627,2,1,506,790.00,2
2031,627,3,1,395,30.00,3
2032,628,1,2,299,351.33,1
2033,628,2,1,506,326.74,2
2034,628,3,1,552,10.33,3
2035,628,4,3,133,43.40,4
2036,628,5,3,228,43.40,5
2037,629,1,2,287,361.00,1
2038,629,2,1,506,336.35,2
2039,629,3,3,133,43.40,3
2040,629,4,3,228,43.40,4
2041,630,1,2,286,351.33,1
2042,630,2,1,506,326.74,2
2043,630,3,1,395,8.27,3
2044,630,4,3,133,43.40,4
2045,630,5,3,228,43.40,5
2046,631,1,2,291,200.00,1
2047,631,2,1,506,160.00,2
2048,631,3,3,236,115.00,3
2049,631,4,1,65,80.00,4
2050,631,5,1,67,2.00,5
2051,631,6,1,444,4.50,5
2052,631,7,3,236,5.00,5
2053,632,1,2,292,8.50,1
2054,632,2,1,417,7.00,1
2055,632,3,1,506,14.50,2
2056,632,4,1,403,0.85,3
2057,633,1,2,254,140.00,1
2058,633,2,1,506,130.00,2
2059,633,3,1,38,1.00,3
2060,633,4,1,38,1.00,3
2061,633,5,3,133,20.00,4
2062,633,6,3,228,20.00,5
2063,633,7,1,331,1.00,6
2064,633,8,1,556,1.00,6
2065,633,9,1,430,0.00,6
2066,633,10,1,428,0.00,6
2067,634,1,2,255,351.33,1
2068,634,2,1,506,326.74,2
2069,634,3,1,395,8.27,3
2070,634,4,3,217,43.40,4
2071,634,5,3,228,43.40,4
2072,635,1,2,255,950.00,1
2073,635,2,1,506,883.00,2
2074,635,3,1,395,35.00,3
2075,635,4,1,38,5.00,4
2076,635,5,3,217,280.00,5
2077,635,6,3,228,350.00,6
2078,635,7,1,110,5.00,7
2079,635,8,1,582,5.00,8
2080,635,9,1,581,5.00,8
2081,635,10,1,579,4.50,8
2082,635,11,1,580,8.00,8
2083,635,12,5,638,7.10,8
2084,635,13,5,637,7.10,8
2085,635,14,5,680,14.20,8
2086,635,15,5,668,14.20,8
2087,635,16,3,234,3.00,8
2088,635,17,1,331,2.00,8
2089,636,1,2,195,8.50,1
2090,636,2,2,196,5.00,1
2091,636,3,1,575,9.00,1
2092,636,4,1,8,0.20,1
2093,636,5,1,506,20.30,2
2094,637,1,3,228,7.00,2
2095,637,2,3,216,0.10,2
2096,638,1,3,239,7.00,2
2097,638,2,3,216,0.10,2
2098,639,1,2,195,8.50,1
2099,639,2,1,567,9.00,1
2100,639,3,2,196,5.00,1
2101,639,4,1,8,0.20,1
2102,639,5,1,506,20.30,2
2103,640,1,2,281,8.50,1
2104,640,2,1,537,9.50,1
2105,640,3,2,282,5.00,1
2106,640,4,1,8,0.25,1
2107,640,5,1,506,20.90,2
2108,641,1,2,293,855.00,1
2109,641,2,1,506,780.00,2
2110,641,3,3,76,240.00,3
2111,641,4,1,294,75.00,4
2112,641,5,1,588,13.00,5
2113,641,6,1,591,13.00,5
2114,641,7,1,590,15.00,5
2115,642,1,2,294,855.00,1
2116,642,2,1,506,780.00,2
2117,642,3,3,253,225.00,3
2118,642,4,1,587,10.00,4
2119,642,5,1,589,20.00,4
2120,642,6,1,590,10.00,4
2121,642,7,1,588,10.00,4
2122,643,1,2,298,855.00,1
2123,643,2,1,506,780.00,2
2124,643,3,3,250,240.00,3
2125,643,4,1,584,75.00,4
2126,643,5,1,307,12.00,5
2127,643,6,1,572,8.00,5
2128,643,7,1,577,3.00,5
2129,644,1,2,296,270.00,1
2130,644,2,1,506,240.00,2
2131,644,3,1,570,50.00,3
2132,644,4,1,568,5.00,3
2133,645,1,2,297,270.00,1
2134,645,2,1,506,240.00,2
2135,645,3,1,571,50.00,3
2136,645,4,1,569,5.00,3
2137,648,1,5,672,294.00,2
2138,648,2,5,650,2.50,3
2139,648,3,5,651,2.50,3
2140,648,4,1,193,8.00,3
2141,649,1,2,61,15.00,1
2142,649,2,1,506,10.00,2
2143,649,3,3,64,5.00,3
2144,649,4,1,65,8.00,4
2145,650,1,3,182,2.00,2
2146,650,2,3,145,0.50,2
2147,651,1,3,81,2.00,2
2148,651,2,3,145,0.50,2
2149,652,1,5,691,441.00,2
2150,652,2,1,516,4.50,3
2151,653,1,5,690,98.00,2
2152,653,2,1,563,3.00,3
2153,653,3,1,562,5.00,3
2154,654,1,2,100,200.00,1
2155,654,2,1,506,170.00,2
2156,654,3,3,249,175.00,3
2157,654,4,1,8,5.00,4
2158,655,1,2,99,200.00,1
2159,655,2,1,506,170.00,2
2160,655,3,3,249,105.00,3
2161,655,4,1,87,70.00,4
2162,655,5,1,8,5.00,5
2163,656,1,2,109,210.00,1
2164,656,2,1,506,51.20,2
2165,656,3,3,171,48.00,3
2166,656,4,1,65,48.00,4
2167,656,5,1,67,4.00,5
2168,657,1,2,258,180.00,1
2169,657,2,1,506,785.00,2
2170,657,3,3,96,40.00,3
2171,657,4,3,99,320.00,4
2172,657,5,1,265,260.00,5
2173,657,6,3,109,2.00,6
2174,657,7,3,81,4.00,6
2175,657,8,3,105,4.00,6
2176,657,9,3,87,4.00,6
2177,657,10,1,110,10.00,7
2178,657,11,3,163,10.00,8
2179,657,12,3,162,10.00,8
2180,658,1,2,269,855.00,1
2181,658,2,1,506,780.00,2
2182,658,3,3,63,225.00,3
2183,658,4,1,405,21.00,4
2184,658,5,1,421,10.00,4
2185,658,6,1,420,10.00,4
2186,658,7,1,419,5.00,4
2187,658,8,1,422,5.00,4
2188,659,1,5,569,30.00,1
2189,659,2,5,570,30.00,1
2190,659,3,5,571,30.00,1
2192,660,3,1,506,500.00,2
2193,660,4,3,238,25.00,3
2196,660,7,1,110,8.00,6
2197,660,8,1,110,2.00,6
2198,660,9,3,247,13.00,7
2199,660,10,3,244,34.00,7
2200,660,11,1,578,4.00,7
2201,660,12,3,244,4.00,7
2202,660,13,3,244,20.00,7
2203,660,14,3,244,20.00,7
2204,661,1,2,289,680.00,1
2205,661,2,1,506,632.00,2
2206,661,3,1,38,2.00,3
2207,661,4,1,38,3.00,3
2208,661,5,3,133,140.00,4
2209,661,6,3,228,140.00,5
2210,661,7,1,553,2.40,6
2211,661,8,1,168,0.40,6
2212,661,9,1,416,0.50,6
2213,661,10,1,110,2.00,6
2214,662,1,2,195,8.50,1
2215,662,2,2,196,5.00,1
2216,662,3,1,575,9.00,1
2217,662,4,1,8,0.20,1
2218,662,5,1,506,20.30,2
2219,663,1,2,293,800.00,1
2220,663,2,1,506,650.00,2
2221,663,3,3,110,10.00,3
2222,663,4,3,76,80.00,4
2223,663,5,1,294,70.00,5
2224,663,6,3,182,400.00,6
2225,663,7,3,183,5.00,7
2226,663,8,3,145,2.50,8
2227,663,9,3,179,5.00,7
2228,664,1,2,293,450.00,1
2229,664,2,2,267,550.00,1
2230,664,3,1,506,533.00,2
2231,664,4,3,185,300.00,3
2232,664,5,1,294,60.00,4
2233,664,6,3,186,40.00,5
2234,664,7,3,187,40.00,5
2235,664,8,3,188,40.00,5
2236,664,9,3,189,7.00,5
2237,665,1,5,673,735.00,2
2238,665,2,3,159,13.00,3
2239,665,3,3,247,3.00,3
2240,665,4,3,243,3.00,3
2241,665,5,3,158,0.00,3
2242,665,6,3,243,0.00,3
2243,665,7,3,242,0.00,3
2244,665,8,3,157,0.00,3
2245,665,9,3,247,0.00,3
2246,665,10,3,242,0.00,3
2247,666,1,2,209,0.00,1
2248,667,1,2,293,700.00,1
2249,667,2,1,506,530.00,2
2250,667,3,3,238,20.00,3
2251,667,4,3,76,5.00,4
2252,667,5,3,76,70.00,4
2253,667,6,1,294,60.00,5
2254,667,7,3,228,280.00,5
2255,667,8,1,110,8.00,6
2256,667,9,1,446,0.80,6
2257,667,10,1,445,5.00,6
2258,667,11,1,444,4.50,6
2259,667,12,1,443,1.50,6
2260,667,13,5,668,21.30,6
2261,668,1,3,233,7.00,2
2262,668,2,3,190,0.10,2
2263,669,1,2,283,700.00,1
2264,669,2,1,506,530.00,2
2265,669,3,3,238,30.00,3
2266,669,4,3,167,5.00,4
2267,669,5,3,76,125.00,4
2268,669,6,3,210,290.00,5
2269,669,7,3,202,8.00,6
2270,669,8,1,387,0.20,6
2271,669,9,1,403,3.40,6
2272,669,10,5,670,12.00,6
2273,670,1,3,210,2.00,2
2274,671,1,2,255,600.00,1
2275,671,2,1,506,558.00,2
2276,671,3,1,395,25.00,3
2277,671,4,1,38,5.00,4
2278,671,5,3,133,170.00,5
2279,671,6,1,331,5.00,7
2280,671,7,1,441,8.00,7
2281,671,8,1,446,5.00,7
2282,671,9,3,228,170.00,7
2283,672,1,2,258,230.00,1
2284,672,2,1,506,18.00,2
2285,672,3,3,96,2.00,3
2286,672,4,3,99,8.00,4
2287,672,5,1,265,21.00,5
2289,673,2,1,506,240.00,2
2293,674,1,2,326,800.00,1
2294,674,2,2,327,800.00,1
2295,674,3,1,506,650.00,2
2296,674,4,3,238,10.00,3
2297,674,5,3,76,80.00,4
2298,674,6,1,584,70.00,5
2299,674,7,3,240,400.00,6
2300,674,8,3,228,2.50,7
2301,674,9,3,241,5.00,7
2302,674,10,1,331,4.00,7
2303,674,11,3,282,60.00,7
2304,674,12,3,183,5.00,7
2305,675,1,2,326,650.00,1
2306,675,2,1,506,520.00,2
2307,675,3,3,237,300.00,3
2308,675,4,1,584,60.00,4
2309,675,5,3,245,100.00,5
2310,675,6,3,237,75.00,5
2311,675,7,3,246,10.00,5
2314,676,1,5,580,735.00,2
2315,676,2,3,159,13.00,3
2316,676,3,3,247,3.00,3
2317,676,4,3,243,3.00,3
2318,676,5,3,158,0.00,3
2319,676,6,3,243,0.00,3
2320,676,7,3,242,0.00,3
2321,676,8,3,157,0.00,3
2322,676,9,3,242,0.00,3
2323,676,10,3,247,0.00,3
2324,677,1,5,678,735.00,2
2325,677,2,3,158,13.00,3
2326,677,3,3,248,3.00,3
2327,677,4,3,243,3.00,3
2328,678,1,2,258,215.00,1
2329,678,2,1,506,18.00,2
2330,678,3,3,96,2.00,3
2331,678,4,3,99,8.00,4
2332,678,5,1,265,21.00,5
2333,680,1,3,233,7.00,2
2334,680,2,3,231,0.10,2
2335,681,1,2,326,650.00,1
2336,681,2,1,506,520.00,2
2337,681,3,1,584,60.00,3
2338,681,4,3,237,300.00,4
2339,681,5,3,245,100.00,5
2340,681,6,3,237,75.00,5
2341,681,7,3,246,10.00,5
2342,681,8,1,419,25.00,5
2343,681,9,1,577,25.00,5
2344,682,1,2,326,800.00,1
2345,682,2,2,327,800.00,1
2346,682,3,1,506,650.00,2
2347,682,4,3,238,10.00,3
2348,682,5,1,584,70.00,4
2349,682,6,3,76,80.00,5
2350,682,7,3,240,400.00,6
2351,682,8,3,228,2.50,7
2352,682,9,3,241,5.00,7
2353,682,10,3,282,60.00,7
2354,682,11,1,331,4.00,7
2355,682,12,1,110,1.00,8
2356,683,1,5,692,98.00,2
2357,683,2,1,193,2.00,3
2358,683,3,3,243,4.00,3
2359,683,4,3,202,1.00,3
2360,684,1,2,255,600.00,1
2361,684,2,1,506,558.00,2
2362,684,3,1,395,25.00,3
2363,684,4,1,38,5.00,4
2364,684,5,3,217,170.00,5
2365,684,6,3,228,170.00,6
2366,684,7,3,132,5.00,7
2367,684,8,1,517,0.10,7
2368,684,9,1,566,17.00,7
2369,684,10,5,618,17.00,7
2370,684,11,1,554,0.50,7
2371,684,12,1,110,0.50,7
2372,685,1,5,693,196.00,2
2373,685,2,1,193,3.00,3
2374,685,3,3,240,6.50,3
2375,686,1,3,228,4.20,1
2376,686,2,3,242,0.40,1
2377,687,1,2,258,370.00,1
2378,687,2,1,506,500.00,2
2379,687,3,3,238,25.00,3
2380,687,4,3,99,220.00,4
2381,687,5,1,265,210.00,5
2382,687,6,1,110,8.00,6
2383,687,7,1,110,2.00,6
2384,687,8,3,247,13.00,7
2385,687,9,3,244,34.00,7
2386,687,10,3,244,4.00,7
2387,687,11,3,244,20.00,7
2388,687,12,3,244,20.00,7
2389,687,13,1,578,4.00,7
2390,688,1,5,694,294.00,2
2391,688,2,3,202,2.00,3
2392,688,3,1,273,7.00,4
2393,688,4,5,689,4.40,4
2394,688,5,5,698,5.00,4
2395,688,6,5,686,4.60,4
2396,689,1,3,254,3.40,1
2397,689,2,3,228,1.00,1
2398,690,1,2,258,215.00,1
2399,690,2,1,506,18.00,2
2400,690,3,3,96,2.00,3
2401,690,4,3,99,8.00,4
2402,690,5,1,265,21.00,5
2403,691,1,2,258,215.00,1
2404,691,2,1,506,18.00,2
2405,691,3,3,96,2.00,3
2406,691,4,3,99,8.00,4
2407,691,5,1,265,21.00,5
2408,692,1,2,258,215.00,1
2409,692,2,1,506,18.00,2
2410,692,3,3,96,2.00,3
2411,692,4,3,99,8.00,4
2412,692,5,1,265,21.00,5
2413,693,1,2,258,215.00,1
2414,693,2,1,506,18.00,2
2415,693,3,3,96,2.00,3
2416,693,4,3,99,8.00,4
2417,693,5,1,265,21.00,5
2419,694,2,1,506,16.00,2
2423,696,1,5,569,180.00,2
2424,697,1,2,302,422.20,1
2425,697,2,1,506,392.66,2
2426,697,3,1,38,5.00,3
2427,697,4,3,133,68.80,4
2428,697,5,1,62,0.22,5
2430,698,1,3,242,0.20,1
2431,699,1,2,306,91.00,1
2432,699,2,1,254,0.00,2
2433,699,3,1,506,6.50,3
2434,699,4,1,548,5.00,4
2435,699,5,1,265,6.00,4
2436,700,1,2,306,8.00,1
2437,700,2,1,254,0.00,2
2438,700,3,1,506,6.50,2
2439,700,4,1,548,5.00,3
2440,700,5,1,265,6.00,4
2442,701,2,1,506,110.00,2
2443,701,3,3,238,6.00,3
2448,702,3,1,254,1.00,1
2449,702,2,1,506,50.00,2
2451,702,4,1,600,20.50,3
2453,703,1,2,303,185.00,1
2454,703,2,1,254,1.00,1
2455,703,3,1,506,8.70,2
2456,703,4,3,255,5.00,3
2457,703,5,1,265,10.80,4
2458,703,6,3,256,1.00,5
2460,705,2,1,506,13.00,2
2461,705,3,3,54,7.00,3
2462,705,4,1,133,4.00,4
2463,705,5,1,176,1.00,5
2467,707,1,2,293,870.00,1
2468,707,2,1,506,790.00,2
2469,707,3,3,76,245.00,3
2470,707,4,1,584,75.00,4
2471,707,5,1,604,5.00,5
2472,707,6,1,603,10.00,5
2473,707,7,1,602,7.00,5
2474,708,1,2,318,855.00,1
2475,708,2,1,506,780.00,2
2476,708,3,3,238,25.00,3
2477,708,4,3,260,225.00,4
2478,708,5,1,601,6.00,5
2479,708,6,1,421,10.00,5
2480,708,7,1,420,10.00,5
2481,708,8,1,605,20.00,5
2482,709,1,2,119,0.00,0
2483,710,1,5,749,550.50,2
2484,710,2,5,711,31.00,3
2485,710,3,3,202,6.00,3
2486,710,4,3,247,5.00,3
2487,710,5,3,261,5.00,3
2488,710,6,3,241,5.00,3
2489,711,1,3,242,26.00,2
2490,711,2,3,228,2.50,2
2491,711,3,3,262,1.00,2
2492,711,4,3,243,1.00,2
2493,712,1,2,61,18.80,1
2494,712,2,1,506,10.00,2
2495,712,3,3,63,9.50,3
2496,712,4,1,150,9.00,4
2497,712,5,1,67,0.30,5
2498,713,1,2,297,270.00,1
2499,713,2,1,506,240.00,2
2500,713,3,1,571,50.00,3
2501,713,4,1,569,5.00,3
2502,714,1,2,184,18.00,1
2503,714,2,1,222,15.00,1
2504,714,3,2,324,10.00,1
2505,714,4,1,506,38.50,2
2506,715,1,2,309,610.00,1
2507,715,2,1,506,567.00,2
2508,715,3,1,38,5.00,3
2509,715,4,3,133,170.00,4
2510,715,5,3,228,180.00,5
2511,715,6,1,517,0.10,6
2512,715,7,1,607,0.50,6
2513,715,8,1,100,4.50,6
2514,715,9,1,110,3.00,6
2515,716,1,2,287,361.67,1
2516,716,2,1,506,336.35,2
2517,716,3,3,133,43.40,3
2518,716,4,3,228,43.40,3
2519,717,1,2,286,341.33,1
2520,717,2,1,506,326.74,2
2521,717,3,1,395,8.27,3
2522,717,4,3,133,43.40,4
2523,717,5,3,228,43.40,4
2524,718,1,2,287,680.00,1
2525,718,2,1,506,635.00,2
2526,718,3,1,38,2.00,3
2527,718,4,1,38,3.00,3
2528,718,5,3,281,140.00,4
2529,718,6,3,228,140.00,4
2530,718,7,1,608,4.00,6
2531,718,8,1,547,0.40,6
2532,718,9,1,331,0.10,6
2533,719,1,2,286,660.00,1
2534,719,2,1,506,615.00,2
2535,719,3,1,38,5.00,3
2536,719,4,1,395,25.00,4
2537,719,5,3,281,180.00,5
2538,719,6,3,228,200.00,6
2539,719,7,1,387,0.10,7
2540,719,8,1,609,6.50,7
2541,719,9,1,110,3.00,7
2542,720,1,2,287,140.00,1
2543,720,2,1,506,130.00,2
2544,720,3,1,38,1.00,3
2545,720,4,1,38,1.00,3
2546,720,5,3,281,20.00,4
2547,720,6,3,228,20.00,5
2548,720,7,1,629,2.00,6
2549,720,8,1,331,1.00,6
2550,721,1,2,289,361.67,1
2551,721,2,1,506,336.35,2
2552,721,3,3,133,43.40,3
2553,721,4,3,228,43.40,4
2554,722,1,2,299,351.33,1
2555,722,2,1,506,326.74,2
2556,722,3,1,395,8.27,3
2557,722,4,3,133,43.40,4
2558,722,5,3,228,43.40,4
2559,723,1,2,289,680.00,1
2560,723,2,1,506,632.00,2
2561,723,3,1,38,2.00,3
2562,723,4,1,38,3.00,3
2563,723,5,3,133,140.00,4
2564,723,6,3,228,140.00,6
2565,723,7,1,553,2.40,6
2566,723,8,1,416,0.50,6
2567,723,9,1,110,2.00,6
2568,724,1,2,311,850.00,1
2569,724,2,1,377,31.00,1
2570,724,3,1,378,13.00,1
2571,724,4,1,506,831.00,2
2572,724,5,1,391,10.00,3
2573,725,1,2,288,975.00,1
2574,725,2,1,506,905.00,2
2575,725,3,1,395,25.00,3
2576,725,4,1,38,1.00,4
2577,726,1,2,288,675.00,1
2578,726,2,1,506,625.00,2
2579,726,3,1,38,5.00,3
2580,726,4,1,395,20.00,4
2581,726,5,3,133,190.00,5
2582,726,6,3,228,190.00,6
2583,726,7,3,264,1.00,7
